DocumentId,PartnerId,DocumentDate,City,Sales
761183,1018,1/25/2022,SIGHETU MARMATIEI,"1,456"
761197,624,1/25/2022,CAREI,635
761199,11960,1/25/2022,TUNARI,266
761202,11945,1/25/2022,BUCURESTI SECTORUL 2,222
761204,12144,1/25/2022,CERASU,75
761206,12145,1/25/2022,CRAIOVA,75
761215,12143,1/25/2022,CLUJ NAPOCA,75
761222,12038,1/25/2022,GALATI,593
761249,9080,1/25/2022,ZABALA,"1,717"
761258,11966,1/25/2022,BACAU,372
761263,11414,1/25/2022,MARTINIS,725
761265,10771,1/25/2022,TURDA,796
761267,4624,1/25/2022,DETA,"1,074"
761270,10771,1/25/2022,TURDA,"1,579"
761275,4518,1/25/2022,TARGU JIU,708
761284,11548,1/25/2022,CAREI,671
761286,624,1/25/2022,CAREI,137
761294,9676,1/25/2022,MOLDOVA NOUA,"2,896"
761304,4775,1/25/2022,TIMISOARA,968
761311,4518,1/25/2022,TARGU JIU,637
761317,10132,1/25/2022,DEVA,835
761318,8362,1/25/2022,CARANSEBES,950
761320,10001,1/25/2022,RADAUTI,415
761322,554,1/25/2022,CRAIOVA,"2,167"
761324,9106,1/25/2022,BISTRITA,378
761332,1098,1/25/2022,BUCURESTI SECTORUL 5,655
761334,316,1/25/2022,TIMISOARA,767
761336,1142,1/25/2022,MARGHITA,436
761338,1098,1/25/2022,BUCURESTI SECTORUL 6,796
761342,1038,1/25/2022,BUCURESTI SECTORUL 2,208
761344,316,1/25/2022,TIMISOARA,264
761359,6108,1/25/2022,IASI,546
761371,10634,1/25/2022,ZARNESTI,"1,958"
761377,12129,1/25/2022,BARLAD,998
761379,12129,1/25/2022,BARLAD,470
761381,6130,1/25/2022,CLUJ,74
761385,6130,1/25/2022,CLUJ,74
761386,6130,1/25/2022,CLUJ,74
761389,6130,1/25/2022,CLUJ,"1,533"
761391,1035,1/25/2022,OTOPENI,715
761396,8730,1/25/2022,BACAU,326
761399,8473,1/25/2022,SATU MARE,252
761402,8448,1/25/2022,SIMLEU SILVANIEI,471
761404,10594,1/25/2022,BACAU,152
761406,10112,1/25/2022,TIMISOARA,"1,014"
761411,12005,1/25/2022,TARGU MURES,247
761421,1073,1/25/2022,BUCURESTI,201
761423,10236,1/25/2022,CARANSEBES,391
761431,1059,1/25/2022,GHEORGHENI,817
761442,6050,1/25/2022,ODORHEIU SECUIESC,673
761445,10413,1/25/2022,IASI,661
761462,977,1/25/2022,VARSAG,116
761464,11352,1/25/2022,IZVORUL MURESULUI,58
761466,342,1/25/2022,MIERCUREA CIUC,116
761470,11350,1/25/2022,TARGU MURES,748
761476,12117,1/25/2022,SEMLAC,114
761481,492,1/25/2022,BRASOV,886
761486,7287,1/25/2022,TARGU MURES,208
761500,11984,1/26/2022,LIVEZENI,106
761502,1663,1/26/2022,BAILE TUSNAD,315
761504,10592,1/26/2022,BRASOV,460
761566,9694,1/26/2022,BIVOLARIA,765
761570,10220,1/26/2022,TARGU FRUMOS,198
761580,8923,1/26/2022,TARGU FRUMOS,187
761593,6130,1/25/2022,CLUJ,74
761616,10637,1/26/2022,MOISEI,"1,200"
761626,5324,1/26/2022,ODORHEIU SECUIESC,169
761628,8655,1/26/2022,MIERCUREA CIUC,146
761632,365,1/26/2022,ODORHEIU SECUIESC,475
761633,6448,1/26/2022,RADAUTI,229
761638,10874,1/26/2022,SIGHETU MARMATIEI,639
761649,8655,1/26/2022,MIERCUREA CIUC,321
761662,9814,1/26/2022,HALCHIU,346
761667,1098,1/26/2022,BUCURESTI SECTORUL 3,"1,201"
761668,10457,1/26/2022,BRASOV,853
761673,10590,1/26/2022,FAGARAS,756
761677,6801,1/26/2022,CLUJ NAPOCA,488
761701,324,1/26/2022,ODORHEIU SECUIESC,831
761702,324,1/26/2022,ODORHEIU SECUIESC,-760
761704,9541,1/26/2022,ODORHEIU SECUIESC,760
761709,4696,1/26/2022,DETA,364
761726,442,1/26/2022,TURDA,979
761733,11255,1/26/2022,HARLAU,"1,331"
761740,6246,1/26/2022,TARGU JIU,69
761743,6246,1/26/2022,CAMPU LUI NEAG,"1,098"
761747,6246,1/26/2022,TARGU JIU,300
761777,7579,1/26/2022,BAIA MARE,391
761779,6246,1/26/2022,TARGU JIU,322
761790,10961,1/26/2022,BACIU,176
761792,10771,1/26/2022,TURDA,"1,466"
761809,10857,1/26/2022,PITESTI,951
761811,6557,1/26/2022,DUMBRAVITA,122
761813,9593,1/26/2022,ARAD,485
761815,9593,1/26/2022,ARAD,485
761824,10769,1/26/2022,IASI,963
761826,10550,1/26/2022,MIOVENI,"1,326"
761830,12083,1/26/2022,MIERCUREA CIUC,-81
761831,7827,1/26/2022,SFANTU  GHEORGHE,-647
761844,12059,1/26/2022,BRANCOVENESTI,367
761855,6027,1/27/2022,TIMISOARA,"1,490"
761860,708,1/27/2022,CARANSEBES,926
761865,5866,1/27/2022,CLUJ NAPOCA,445
761867,6588,1/27/2022,CRAIOVA,"1,266"
761873,1106,1/27/2022,SUCEAVA,"1,120"
761887,9179,1/26/2022,N/A,"2,487"
761897,524,1/27/2022,PIATRA NEAMT,"1,276"
761899,524,1/27/2022,PIATRA NEAMT,208
761902,723,1/27/2022,MOINESTI,819
761909,1009,1/27/2022,TIMISOARA,653
761913,1155,1/27/2022,COMANESTI,286
761927,12027,1/27/2022,MACEA,438
761929,12146,1/27/2022,IASI,781
761934,316,1/27/2022,TIMISOARA,466
761938,7779,1/27/2022,MARGINA,"1,287"
761957,11514,1/27/2022,ZALAU,981
761991,10387,1/27/2022,CAMPULUNG,240
762000,5872,1/27/2022,CLUJ NAPOCA,445
762003,1141,1/27/2022,GHIRODA,"2,049"
762005,11173,1/27/2022,TIMISOARA,256
762009,1190,1/27/2022,BRASOV,467
762011,5425,1/27/2022,BRASOV,108
762013,5623,1/27/2022,BRASOV,246
762068,10711,1/28/2022,ARAD,-69
762071,10711,1/28/2022,ARAD,94
762074,12148,1/28/2022,BUCURESTI,115
762088,10072,1/28/2022,BAIA MARE,"1,202"
762091,8191,1/28/2022,BUCURESTI SECTORUL 6,"11,602"
762101,11945,1/28/2022,BUCURESTI SECTORUL 2,35
762106,9831,1/28/2022,LETCANI,790
762107,6108,1/28/2022,IASI,-57
762117,6972,1/28/2022,CLUJ NAPOCA,480
762131,11912,1/28/2022,ODORHEIU SECUIESC,0
762137,1191,1/28/2022,SFANTU  GHEORGHE,361
762141,11168,1/28/2022,IASI,109
762143,10236,1/28/2022,CARANSEBES,321
762145,11528,1/28/2022,BUCURESTI,401
762150,10403,1/28/2022,TIMISOARA,205
762160,484,1/31/2022,PIATRA NEAMT,229
762171,554,1/31/2022,CRAIOVA,"1,377"
762174,917,1/31/2022,CODLEA,806
762176,5820,1/31/2022,BUCURESTI SECTORUL 5,52
762183,11119,1/31/2022,ARAD,812
762204,4518,1/31/2022,TARGU JIU,890
762207,4518,1/31/2022,TARGU JIU,301
762217,8042,1/31/2022,TIMISOARA,-321
762224,11352,1/31/2022,IZVORUL MURESULUI,380
762227,9676,1/31/2022,MOLDOVA NOUA,"1,823"
762238,8362,1/31/2022,CARANSEBES,"2,110"
762252,5820,1/31/2022,BUCURESTI SECTORUL 5,"2,569"
762253,793,1/31/2022,FAGARAS,919
762265,6557,1/31/2022,TIMISOARA,208
762269,342,1/31/2022,MIERCUREA CIUC,"2,388"
762287,977,1/31/2022,VARSAG,"1,405"
762334,342,1/31/2022,MIERCUREA CIUC,"1,308"
762338,257,1/31/2022,ODORHEIU SECUIESC,174
762341,1058,1/31/2022,ODORHEIU SECUIESC,166
762343,650,1/31/2022,PETROSANI,"1,684"
762346,162,1/31/2022,SOVATA,427
762348,162,1/31/2022,SOVATA,427
762350,162,1/31/2022,SOVATA,"1,106"
762352,11572,1/31/2022,BACAU,708
762361,10549,1/31/2022,SELIMBAR,"11,940"
762373,9676,1/31/2022,MOLDOVA NOUA,322
762376,1098,1/31/2022,BUCURESTI SECTORUL 6,"1,243"
762385,7672,1/31/2022,FAGARAS,556
762400,1098,1/31/2022,BUCURESTI SECTORUL 6,89
762402,864,1/31/2022,MIERCUREA CIUC,839
762407,9879,1/31/2022,BRASOV,366
762418,8655,1/31/2022,MIERCUREA CIUC,316
762422,8655,1/31/2022,MIERCUREA CIUC,62
762432,12035,1/31/2022,RASNOV,217
762444,12083,1/31/2022,MIERCUREA CIUC,89
762446,7189,1/31/2022,BUCURESTI SECTORUL 3,202
762448,8565,1/31/2022,PLOIESTI,293
762449,10922,1/20/2022,COVASNA,0
762459,9833,1/31/2022,MIERCUREA CIUC,861
762461,11556,1/31/2022,BUCURESTI SECTORUL 3,69
762468,9080,1/20/2022,ZABALA,0
762472,10634,1/21/2022,ZARNESTI,0
762474,8042,1/31/2022,TIMISOARA,89
762476,7021,1/31/2022,BECLEAN,172
762477,12054,1/31/2022,GIROC,0
762482,6326,1/31/2022,CLUJ NAPOCA,"2,226"
762490,9833,1/31/2022,MIERCUREA CIUC,54
762492,1430,1/31/2022,SANNICOLAU MARE,"1,123"
762523,633,2/1/2022,BARLAD,234
762525,11517,2/1/2022,SICULENI,126
762527,11517,2/1/2022,SICULENI,162
762529,6805,2/1/2022,TARGU MURES,228
762531,1023,2/1/2022,ODORHEIU SECUIESC,158
762533,161,2/1/2022,BRASOV,495
762535,5390,2/1/2022,TARGU MURES,215
762537,882,2/1/2022,TARGU-MURES,539
762543,9992,2/1/2022,TARGU JIU,111
762545,11822,2/1/2022,ZAM,266
762549,1196,1/31/2022,CLUJ NAPOCA,397
762550,6345,1/31/2022,CLUJ NAPOCA,458
762560,698,2/1/2022,TARGU-MURES,754
762562,11010,2/1/2022,BUZIAS,539
762572,10550,2/1/2022,PITESTI,851
762574,11444,2/1/2022,DROBETA TURNU SEVERIN,767
762591,10550,2/1/2022,RAMNICU VALCEA,"1,238"
762599,11945,2/1/2022,BUCURESTI SECTORUL 2,247
762604,1077,2/1/2022,ODORHEIU SECUIESC,178
762625,4814,2/1/2022,ODORHEIU SECUIESC,646
762630,9106,2/1/2022,BISTRITA,436
762633,6050,2/1/2022,ODORHEIU SECUIESC,836
762634,10874,2/1/2022,SIGHETU MARMATIEI,640
762636,6050,2/1/2022,CRISTURU SECUIESC,208
762638,8845,2/1/2022,TARGU MURES,862
762640,10470,2/1/2022,TARGU MURES,431
762651,10766,2/1/2022,POIENILE DE SUB MUNTE,951
762655,1098,2/1/2022,BUCURESTI SECTORUL 1,285
762658,1098,2/1/2022,BUCURESTI SECTORUL 3,"1,497"
762663,1098,2/1/2022,BUCURESTI SECTORUL 1,386
762669,11934,2/1/2022,IASI,"1,661"
762674,316,2/1/2022,TIMISOARA,197
762701,1098,2/1/2022,BUCURESTI SECTORUL 5,329
762704,1098,2/1/2022,BUCURESTI SECTORUL 2,443
762708,8927,2/1/2022,CICEU-MIHAIESTI,35
762710,8927,2/1/2022,CICEU-MIHAIESTI,959
762712,11946,2/1/2022,ODORHEIUL SECUIESC,54
762720,316,2/1/2022,TIMISOARA,316
762722,11301,2/1/2022,RUPEA,514
762730,1049,2/1/2022,ZETEA,243
762732,9934,2/1/2022,BUCURESTI SECTORUL 2,585
762734,9934,2/1/2022,BUCURESTI SECTORUL 2,156
762743,8456,2/1/2022,SINAIA,930
762759,9026,2/1/2022,ONESTI,500
762766,9866,2/1/2022,MOSNITA NOUA,947
762774,12029,2/1/2022,LUPENI,"1,472"
762776,11255,2/1/2022,HARLAU,331
762779,6011,2/1/2022,IASI,337
762782,11255,2/1/2022,HARLAU,796
762789,6769,2/1/2022,CLUJ NAPOCA,623
762793,5722,2/1/2022,ZOLTAN,"1,247"
762812,12085,2/1/2022,MACEA,297
762819,193,2/1/2022,TIMISOARA,214
762822,11797,2/1/2022,TIMISOARA,"-1,604"
762825,12083,2/1/2022,MIERCUREA CIUC,470
762877,8456,2/2/2022,SINAIA,"1,177"
762883,1468,2/2/2022,BRASOV,444
762892,10920,2/2/2022,SICASAU,424
762896,10814,2/2/2022,SFÂNTU GHEORGHE,246
762899,7714,2/2/2022,HUEDIN,623
762907,524,2/2/2022,PIATRA NEAMT,"1,914"
762935,11130,2/2/2022,TIMISOARA,0
762937,1809,2/2/2022,BRASOV,27
762939,1809,2/2/2022,BRASOV,134
762944,10982,2/2/2022,MIERCUREA CIUC,492
762946,1106,2/2/2022,SUCEAVA,"1,032"
762948,1387,2/2/2022,CLUJ NAPOCA,197
762951,6027,2/2/2022,TIMISOARA,"1,876"
762961,12094,2/2/2022,BORSEC,266
762970,732,2/2/2022,CLUJ NAPOCA,597
762973,6273,2/2/2022,CONSTANTA,0
762983,6273,2/2/2022,CONSTANTA,738
762985,1019,2/2/2022,TULCEA,968
762991,10023,2/2/2022,CLUJ NAPOCA,693
762992,1019,2/2/2022,TULCEA,0
763001,11502,2/2/2022,FAGARAS,618
763008,442,2/2/2022,TURDA,208
763013,10599,2/2/2022,FAGARAS,832
763034,6246,2/2/2022,TARGU JIU,301
763037,1098,2/2/2022,BUCURESTI SECTORUL 6,579
763039,6246,2/2/2022,TARGU JIU,49
763041,1098,2/2/2022,BUCURESTI SECTORUL 1,841
763043,7287,2/2/2022,SANGEORGIU DE MURES,668
763058,6173,2/2/2022,TIMISOARA,742
763073,6108,2/2/2022,IASI,242
763075,11159,2/2/2022,TG MURES,544
763081,650,2/2/2022,PETROSANI,69
763083,11159,2/2/2022,TG MURES,27
763091,11325,2/2/2022,BUCURESTI,138
763094,11325,2/2/2022,BUCURESTI,82
763143,5871,2/3/2022,CLUJ NAPOCA,842
763174,9080,2/3/2022,ZABALA,441
763178,492,2/3/2022,BRASOV,-158
763188,6727,2/3/2022,TARGU SECUIESC,413
763200,723,2/3/2022,MOINESTI,712
763212,9652,2/3/2022,SANPAUL,492
763215,11173,2/3/2022,GIROC,276
763219,11901,2/3/2022,TIMISOARA,332
763229,9593,2/3/2022,ARAD,485
763237,9593,2/3/2022,ARAD,163
763239,9593,2/3/2022,ARAD,109
763242,12038,2/3/2022,GALATI,-949
763246,10899,2/3/2022,TARGU MURES,492
763249,7287,2/3/2022,TARGU MURES,208
763262,11119,2/3/2022,ARAD,91
763281,8028,2/3/2022,CLUJ NAPOCA,767
763292,6573,2/3/2022,JIBOU,"2,528"
763300,492,2/3/2022,BRASOV,783
763307,9751,2/3/2022,TIMISOARA,104
763309,9751,2/3/2022,TIMISOARA,104
763316,12157,2/3/2022,ODORHEIU SECUIESC,813
763318,12138,2/3/2022,SFANTU  GHEORGHE,339
763320,9595,2/3/2022,SANPAUL,"2,181"
763321,10457,2/3/2022,BRASOV,-332
763323,11325,2/3/2022,BUCURESTI,196
763328,780,2/3/2022,OTOPENI,415
763329,1098,2/3/2022,BUCURESTI SECTORUL 6,114
763330,1098,2/3/2022,BUCURESTI SECTORUL 3,134
763331,1098,2/3/2022,BUCURESTI SECTORUL 1,114
763332,1098,2/3/2022,BUCURESTI SECTORUL 6,134
763344,11966,2/4/2022,BACAU,492
763346,6050,2/4/2022,GHEORGHENI,208
763348,9080,2/3/2022,ZABALA,520
763353,10549,1/31/2022,SELIMBAR,"4,946"
763355,5056,2/4/2022,TIMISOARA,190
763363,6342,1/31/2022,BUCURESTI SECTORUL 2,379
763442,9556,2/4/2022,TIMISOARA,141
763458,7779,2/4/2022,MARGINA,138
763491,6227,2/4/2022,BUCURESTI,0
763500,12051,2/4/2022,TIMISOARA,502
763505,11195,2/4/2022,BORLOVA,943
763506,7827,2/4/2022,SFANTU  GHEORGHE,170
763508,6227,2/4/2022,BUCURESTI,737
763515,10809,2/4/2022,ODORHEIU SECUIESC,415
763517,11467,2/4/2022,ODORHEIU SECUIESC,266
763519,7884,2/4/2022,SACELE,208
763521,492,2/4/2022,BRASOV,89
763552,12162,2/7/2022,TIMISOARA,266
763556,6050,2/7/2022,BACAU,208
763585,780,2/7/2022,OTOPENI,117
763588,780,2/7/2022,OTOPENI,240
763594,564,2/7/2022,TARGU-MURES,900
763609,11741,2/7/2022,CAREI,928
763613,10691,2/7/2022,TARGU MURES,"1,363"
763615,6919,2/7/2022,BRASOV,140
763618,9801,2/7/2022,TARGU MURES,323
763619,11301,2/7/2022,RUPEA,441
763626,9690,2/7/2022,TARGU MURES,163
763636,9886,2/7/2022,BRASOV,44
763656,6015,2/7/2022,TARGU MURES,896
763668,10226,2/7/2022,DEJ,536
763680,6727,2/7/2022,TARGU SECUIESC,-69
763686,11191,2/7/2022,BRASOV,239
763688,554,2/7/2022,CRAIOVA,940
763700,1106,2/7/2022,SUCEAVA,888
763708,1387,2/7/2022,CLUJ NAPOCA,"3,015"
763709,1098,2/7/2022,BUCURESTI SECTORUL 5,536
763714,11119,2/7/2022,ARAD,559
763725,11352,2/7/2022,IZVORUL MURESULUI,186
763740,5390,2/7/2022,TARGU MURES,215
763746,6805,2/7/2022,TARGU MURES,262
763747,5394,2/7/2022,SIGHISOARA,367
763752,882,2/7/2022,TARGU-MURES,323
763755,8565,2/7/2022,PLOIESTI,293
763756,1098,2/7/2022,BUCURESTI SECTORUL 6,"2,161"
763771,882,2/7/2022,TARGU-MURES,466
763778,202,2/7/2022,ODORHEIU SECUIESC,350
763788,1073,2/7/2022,BUCURESTI,"1,174"
763813,11349,2/7/2022,MIERCUREA NIRAJULUI,367
763839,977,2/7/2022,VARSAG,"1,039"
763856,4518,2/7/2022,TARGU JIU,861
763859,6108,2/7/2022,IASI,87
763870,4518,2/7/2022,TARGU JIU,827
763886,633,2/7/2022,BARLAD,599
763895,316,2/7/2022,TIMISOARA,416
763898,1029,2/7/2022,ODORHEIU SECUIESC,89
763901,9837,2/7/2022,ODORHEIU SECUIESC,246
763904,1809,2/7/2022,BRASOV,309
763906,488,2/7/2022,CLUJ-NAPOCA,208
763909,12038,2/7/2022,GALATI,961
763912,476,2/7/2022,TARGU-MURES,134
763924,9676,2/7/2022,MOLDOVA NOUA,"2,731"
763951,12163,2/7/2022,TARGU MURES,973
763954,11195,2/7/2022,BORLOVA,"2,048"
763959,12083,2/7/2022,MIERCUREA CIUC,875
763962,162,2/7/2022,SOVATA,116
763966,9226,2/7/2022,SOVATA,326
763969,690,2/7/2022,SOVATA,119
763972,12083,2/7/2022,MIERCUREA CIUC,275
764003,11999,2/7/2022,GALATI,"5,734"
764013,9831,2/7/2022,LETCANI,319
764029,689,2/7/2022,TIMISOARA,"1,039"
764031,9214,2/7/2022,ODORHEIU SECUIESC,"2,962"
764043,864,2/7/2022,MIERCUREA CIUC,186
764052,591,2/7/2022,MIERCUREA CIUC,306
764053,316,2/7/2022,TIMISOARA,"1,129"
764062,162,2/7/2022,SOVATA,409
764064,162,2/7/2022,SOVATA,"1,086"
764071,316,2/7/2022,TIMISOARA,0
764074,12080,2/7/2022,BORLOVA,370
764082,12027,2/7/2022,MACEA,403
764084,12117,2/7/2022,SEMLAC,229
764090,6050,2/7/2022,ODORHEIU SECUIESC,632
764113,9214,2/7/2022,ODORHEIU SECUIESC,-195
764141,11797,2/8/2022,TIMISOARA,275
764146,11444,2/8/2022,DROBETA TURNU SEVERIN,"1,041"
764148,10835,2/8/2022,TIMISOARA,896
764150,690,2/8/2022,SOVATA,833
764155,11195,2/8/2022,BORLOVA,"1,298"
764161,9866,2/8/2022,MOSNITA NOUA,734
764163,10874,2/8/2022,SIGHETU MARMATIEI,"2,822"
764174,5872,2/8/2022,CLUJ NAPOCA,"1,560"
764180,1098,2/8/2022,BUCURESTI SECTORUL 5,659
764197,8992,2/8/2022,BISTRITA,"1,237"
764210,10761,2/8/2022,GIROC,"1,256"
764216,162,2/8/2022,SOVATA,185
764221,8655,2/8/2022,MIERCUREA CIUC,88
764246,9593,2/8/2022,ARAD,485
764251,9593,2/8/2022,ARAD,485
764256,113,2/8/2022,DEJ,"7,849"
764258,9080,2/8/2022,ZABALA,129
764260,9080,2/8/2022,ZABALA,246
764263,4775,2/8/2022,TIMISOARA,773
764274,300,2/8/2022,DROBETA TURNU SEVERIN,437
764276,1098,2/8/2022,BUCURESTI SECTORUL 1,967
764282,1098,2/8/2022,BUCURESTI SECTORUL 3,"1,069"
764285,5987,2/8/2022,OTOPENI,171
764291,12166,2/8/2022,TIMISOARA,266
764293,8655,2/8/2022,MIERCUREA CIUC,654
764301,624,2/8/2022,MOISEI,769
764309,11010,2/8/2022,BUZIAS,134
764314,1809,2/8/2022,BRASOV,415
764319,10577,2/8/2022,OVESELU,534
764340,615,2/8/2022,CORUNCA,204
764343,1183,2/8/2022,SFANTU  GHEORGHE,309
764345,10427,2/8/2022,CLUJ NAPOCA,482
764358,202,2/8/2022,ODORHEIU SECUIESC,86
764373,8198,2/8/2022,BACAU,594
764378,624,2/8/2022,VALEA LUI MIHAI,415
764380,10023,2/8/2022,CLUJ NAPOCA,0
764383,10874,2/8/2022,SIGHETU MARMATIEI,0
764384,10874,2/8/2022,SIGHETU MARMATIEI,0
764388,10637,2/8/2022,MOISEI,155
764391,7128,2/8/2022,IASI,"1,609"
764395,7779,2/8/2022,MARGINA,"-1,204"
764397,11449,2/8/2022,MIERCUREA CIUC,110
764398,7779,2/8/2022,MARGINA,"-1,411"
764402,10907,2/8/2022,TIMISOARA,"1,411"
764403,10907,2/8/2022,TIMISOARA,"1,204"
764416,10724,2/9/2022,BRASOV,544
764430,10922,2/9/2022,COVASNA,578
764435,8456,2/9/2022,SINAIA,"1,170"
764439,11529,2/9/2022,MIERCUREA CIUC,246
764455,5820,2/9/2022,BUCURESTI SECTORUL 5,392
764461,8456,2/9/2022,SINAIA,64
764466,9759,2/9/2022,TURDA,401
764472,11361,2/9/2022,TIMISOARA,"1,324"
764477,708,2/9/2022,CARANSEBES,"1,251"
764483,11350,2/9/2022,TARGU MURES,592
764492,7189,2/9/2022,BUCURESTI SECTORUL 3,155
764497,6027,2/9/2022,TIMISOARA,"1,340"
764501,11016,2/9/2022,BRASOV,"1,774"
764506,11571,2/9/2022,TIMISOARA,419
764511,624,2/9/2022,CAREI,455
764533,10910,2/9/2022,BUCURESTI,0
764538,316,2/9/2022,TIMISOARA,357
764544,10236,2/9/2022,CARANSEBES,"1,626"
764546,10771,2/9/2022,TURDA,"1,526"
764549,6955,2/9/2022,TURENI,492
764554,10910,2/9/2022,BUCURESTI,737
764556,10599,2/9/2022,FAGARAS,784
764560,11255,2/9/2022,HARLAU,"1,030"
764562,6557,2/9/2022,DUMBRAVITA,516
764571,8448,2/9/2022,SIMLEU SILVANIEI,207
764576,10072,2/9/2022,BAIA MARE,250
764578,11513,2/9/2022,SOVATA,402
764579,624,2/9/2022,VALEA LUI MIHAI,51
764585,7161,2/9/2022,ALBA IULIA,"1,039"
764588,11601,2/9/2022,IASI,134
764589,524,2/9/2022,PIATRA NEAMT,101
764594,1141,2/9/2022,GHIRODA,"1,192"
764607,12161,2/9/2022,MEREI,246
764609,11833,2/9/2022,TARGU SECUIESC,737
764626,11325,2/9/2022,BUCURESTI,208
764634,9866,2/9/2022,MOSNITA NOUA,"1,007"
764647,12005,2/10/2022,TARGU MURES,282
764655,492,2/10/2022,BRASOV,820
764659,723,2/10/2022,MOINESTI,712
764661,12083,2/10/2022,MIERCUREA CIUC,149
764671,10648,2/10/2022,NEGRESTI-OAS,"3,160"
764674,11250,2/10/2022,GALATI,247
764690,8655,2/10/2022,MIERCUREA CIUC,341
764707,10776,2/10/2022,GALATI,277
764744,10696,2/10/2022,SANNICOLAU MARE,"1,019"
764763,8191,2/10/2022,BUCURESTI SECTORUL 6,"12,530"
764783,143,2/10/2022,BRASOV,452
764786,161,2/10/2022,BUCURESTI SECTORUL 6,566
764792,9879,2/10/2022,BUCURESTI SECTORUL 4,100
764795,4775,2/10/2022,MOSNITA NOUA,120
764798,12171,2/10/2022,URSENI,120
764806,7021,2/10/2022,BECLEAN,"1,862"
764812,316,2/10/2022,TIMISOARA,139
764820,1193,2/10/2022,BRASOV,287
764843,11536,2/10/2022,TIMISOARA,266
764847,10403,2/10/2022,TIMISOARA,228
764849,1838,2/10/2022,SANPETRU,300
764851,6246,2/10/2022,TARGU JIU,444
764853,6246,2/10/2022,TARGU JIU,456
764857,650,2/10/2022,PETROSANI,"2,248"
764859,5866,2/10/2022,CLUJ NAPOCA,"1,483"
764864,11520,2/10/2022,CLUJ NAPOCA,0
764876,12165,2/11/2022,SFANTU  GHEORGHE,481
764886,11815,2/11/2022,RESITA,"1,123"
764897,6087,2/11/2022,BRASOV,"8,282"
764923,6050,2/11/2022,ODORHEIU SECUIESC,415
764929,1851,2/11/2022,MIERCUREA CIUC,635
764932,1851,2/11/2022,MIERCUREA CIUC,110
764942,5474,2/11/2022,CLUJ NAPOCA,415
764968,484,2/11/2022,PIATRA NEAMT,348
764972,1018,2/11/2022,SIGHETU MARMATIEI,"3,107"
764985,11601,2/11/2022,IASI,371
764990,9106,2/11/2022,BISTRITA,607
764992,524,2/11/2022,PIATRA NEAMT,"4,465"
764994,524,2/11/2022,PIATRA NEAMT,415
765015,10592,2/11/2022,BRASOV,348
765028,4734,2/11/2022,TIMISOARA,747
765030,7529,2/11/2022,CAREI,940
765036,12117,2/11/2022,SEMLAC,289
765040,10072,2/11/2022,BAIA MARE,"1,995"
765045,12176,2/11/2022,SACALAZ,312
765049,6050,2/11/2022,TARGU MURES,302
765052,11434,2/11/2022,BUDAPESTA,435
765078,12129,2/14/2022,BARLAD,288
765080,6919,2/14/2022,BRASOV,237
765086,1018,2/14/2022,SIGHETU MARMATIEI,53
765089,11655,2/14/2022,BUCURESTI SECTORUL 1,0
765096,11502,2/14/2022,FAGARAS,58
765098,10766,2/14/2022,POIENILE DE SUB MUNTE,"1,510"
765103,11655,2/14/2022,BUCURESTI SECTORUL 1,737
765106,6588,2/14/2022,CRAIOVA,"1,226"
765121,11119,2/14/2022,ARAD,"1,029"
765142,8191,2/14/2022,CLUJ NAPOCA,477
765145,554,2/14/2022,CRAIOVA,"1,844"
765156,554,2/14/2022,CRAIOVA,"1,999"
765163,331,2/14/2022,BRASOV,94
765168,331,2/14/2022,BRASOV,331
765171,6173,2/14/2022,TIMISOARA,848
765173,8231,2/14/2022,SATU MARE,277
765181,6805,2/14/2022,TARGU MURES,796
765186,1106,2/14/2022,SUCEAVA,976
765189,1098,2/14/2022,BUCURESTI SECTORUL 6,535
765191,11775,2/14/2022,TIMISOARA,266
765196,316,2/14/2022,TIMISOARA,431
765208,11976,2/14/2022,TG MURES,"1,701"
765214,723,2/14/2022,MOINESTI,712
765226,11572,2/14/2022,BACAU,988
765232,6769,2/14/2022,CLUJ NAPOCA,"1,246"
765240,8805,2/14/2022,CLUJ NAPOCA,"2,633"
765242,7215,2/14/2022,BAIA SPRIE,267
765256,11966,2/14/2022,BACAU,"1,171"
765275,8198,2/14/2022,BACAU,"1,184"
765283,698,2/14/2022,TARGU-MURES,789
765285,8565,2/14/2022,PLOIESTI,293
765287,5066,2/14/2022,FAGARAS,305
765289,11567,2/14/2022,BUCURESTI SECTORUL 5,804
765294,342,2/14/2022,MIERCUREA CIUC,"2,388"
765302,342,2/14/2022,MIERCUREA CIUC,712
765321,1058,2/14/2022,ODORHEIU SECUIESC,495
765327,1058,2/14/2022,ODORHEIU SECUIESC,160
765330,162,2/14/2022,SOVATA,623
765332,162,2/14/2022,SOVATA,285
765335,162,2/14/2022,SOVATA,623
765336,162,2/14/2022,SOVATA,910
765342,257,2/14/2022,ODORHEIU SECUIESC,386
765355,4518,2/14/2022,TARGU JIU,458
765356,9759,2/14/2022,TURDA,534
765373,10413,2/14/2022,IASI,"1,193"
765375,9676,2/14/2022,MOLDOVA NOUA,"2,091"
765378,6972,2/14/2022,CLUJ NAPOCA,"1,789"
765384,12083,2/14/2022,MIERCUREA CIUC,"1,254"
765390,689,2/14/2022,TIMISOARA,"2,319"
765394,793,2/14/2022,FAGARAS,625
765400,1029,2/14/2022,ODORHEIU SECUIESC,58
